filename,width,height,class,xmin,ymin,xmax,ymax
133bf349f105f020dbed72d63179a51ecd686400.png,300,300,egg,212,74,292,148
133bf349f105f020dbed72d63179a51ecd686400.png,300,300,egg,95,108,156,195
133bf349f105f020dbed72d63179a51ecd686400.png,300,300,egg,149,159,217,238
133bf349f105f020dbed72d63179a51ecd686400.png,300,300,egg,218,152,291,237
2018c28524b6d685fa82706a5c3881c1b76ffbd7.png,300,300,egg,18,122,84,202
2018c28524b6d685fa82706a5c3881c1b76ffbd7.png,300,300,egg,115,32,199,106
2018c28524b6d685fa82706a5c3881c1b76ffbd7.png,300,300,egg,104,147,181,222
2018c28524b6d685fa82706a5c3881c1b76ffbd7.png,300,300,egg,107,228,181,300
690df69e978cfe98642cbf8f23df3ec1279b4155.png,300,300,egg,77,60,141,145
690df69e978cfe98642cbf8f23df3ec1279b4155.png,300,300,egg,175,21,251,102
690df69e978cfe98642cbf8f23df3ec1279b4155.png,300,300,egg,119,130,210,193
690df69e978cfe98642cbf8f23df3ec1279b4155.png,300,300,egg,39,131,116,199
690df69e978cfe98642cbf8f23df3ec1279b4155.png,300,300,egg,96,186,163,259
690df69e978cfe98642cbf8f23df3ec1279b4155.png,300,300,egg,161,185,235,249
7bdbb18c2e9683a3fbb0c15bd74b1f2b14aebc7b.png,300,300,egg,6,134,93,200
7bdbb18c2e9683a3fbb0c15bd74b1f2b14aebc7b.png,300,300,egg,94,118,159,203
7bdbb18c2e9683a3fbb0c15bd74b1f2b14aebc7b.png,300,300,egg,160,124,240,193
7bdbb18c2e9683a3fbb0c15bd74b1f2b14aebc7b.png,300,300,egg,105,48,187,117
0f6e084abeb0efb0c8688830abe9fd95aabfd4f9.png,300,300,egg,57,53,125,137
0f6e084abeb0efb0c8688830abe9fd95aabfd4f9.png,300,300,egg,120,108,190,195
0f6e084abeb0efb0c8688830abe9fd95aabfd4f9.png,300,300,egg,139,24,213,106
0f6e084abeb0efb0c8688830abe9fd95aabfd4f9.png,300,300,egg,220,67,286,156
0f6e084abeb0efb0c8688830abe9fd95aabfd4f9.png,300,300,egg,170,162,249,237
0f6e084abeb0efb0c8688830abe9fd95aabfd4f9.png,300,300,egg,69,171,157,239
42cd984961a83d377c9833d35a18e387e2d8d751.png,300,300,egg,27,78,97,162
42cd984961a83d377c9833d35a18e387e2d8d751.png,300,300,egg,94,60,171,136
42cd984961a83d377c9833d35a18e387e2d8d751.png,300,300,egg,87,136,164,212
98f18d922188f51409fb22987e0536958d094f4a.png,300,300,egg,43,162,131,229
06dadc418d3c37efe7ba2ae8e081a637cc9a9ba1.png,300,300,badge,55,27,241,255
bb8166f2f24e6f3e7403350c212a09070cfe7e1d.png,300,300,egg,2,136,86,212
bb8166f2f24e6f3e7403350c212a09070cfe7e1d.png,300,300,egg,165,62,251,126
bb8166f2f24e6f3e7403350c212a09070cfe7e1d.png,300,300,egg,185,132,272,197
bb8166f2f24e6f3e7403350c212a09070cfe7e1d.png,300,300,egg,123,163,202,239
bb8166f2f24e6f3e7403350c212a09070cfe7e1d.png,300,300,egg,61,178,129,266
30fb02ebaaa9cf3c1add4e7b26e659f14993dda3.png,300,300,egg,21,121,95,201
30fb02ebaaa9cf3c1add4e7b26e659f14993dda3.png,300,300,egg,130,88,212,157
30fb02ebaaa9cf3c1add4e7b26e659f14993dda3.png,300,300,egg,173,34,254,103
30fb02ebaaa9cf3c1add4e7b26e659f14993dda3.png,300,300,egg,209,107,294,173
30fb02ebaaa9cf3c1add4e7b26e659f14993dda3.png,300,300,egg,138,158,211,229
30fb02ebaaa9cf3c1add4e7b26e659f14993dda3.png,300,300,egg,204,175,281,250
12a27575e63cf8dba165cd45da56ebdde2e2098b.png,300,300,egg,47,45,132,113
12a27575e63cf8dba165cd45da56ebdde2e2098b.png,300,300,egg,135,83,198,172
12a27575e63cf8dba165cd45da56ebdde2e2098b.png,300,300,egg,158,163,246,232
12a27575e63cf8dba165cd45da56ebdde2e2098b.png,300,300,egg,61,138,135,215
4890de942a76278f5271491b19ca7ffcf2f40b1a.png,300,300,egg,9,76,89,148
4890de942a76278f5271491b19ca7ffcf2f40b1a.png,300,300,egg,91,61,155,143
4890de942a76278f5271491b19ca7ffcf2f40b1a.png,300,300,egg,174,51,251,129
4890de942a76278f5271491b19ca7ffcf2f40b1a.png,300,300,egg,143,109,207,198
4890de942a76278f5271491b19ca7ffcf2f40b1a.png,300,300,egg,83,160,154,239
4890de942a76278f5271491b19ca7ffcf2f40b1a.png,300,300,egg,11,152,83,237
084a8b78a9297772fc9e1904e884013aeba6d682.png,300,300,egg,116,95,179,180
084a8b78a9297772fc9e1904e884013aeba6d682.png,300,300,egg,179,59,240,146
7f8bcf21f00fd6ac8e806423cf8b87f695d2df0c.png,300,300,egg,13,117,80,197
7f8bcf21f00fd6ac8e806423cf8b87f695d2df0c.png,300,300,egg,93,26,164,104
7f8bcf21f00fd6ac8e806423cf8b87f695d2df0c.png,300,300,egg,127,92,192,161
7f8bcf21f00fd6ac8e806423cf8b87f695d2df0c.png,300,300,egg,187,67,255,132
7f8bcf21f00fd6ac8e806423cf8b87f695d2df0c.png,300,300,egg,54,180,121,264
7f8bcf21f00fd6ac8e806423cf8b87f695d2df0c.png,300,300,egg,121,195,187,281
31c66d56b9c96a253266fda74faa58daff00710d.png,300,300,egg,134,53,199,133
31c66d56b9c96a253266fda74faa58daff00710d.png,300,300,egg,154,154,223,232
dc654c431be009d5f0208ae66fc5660b5326a5e3.png,300,300,egg,26,96,108,162
dc654c431be009d5f0208ae66fc5660b5326a5e3.png,300,300,egg,102,103,179,182
dc654c431be009d5f0208ae66fc5660b5326a5e3.png,300,300,egg,161,154,223,234
dc654c431be009d5f0208ae66fc5660b5326a5e3.png,300,300,egg,116,12,192,91
dc654c431be009d5f0208ae66fc5660b5326a5e3.png,300,300,egg,192,62,274,126
dc654c431be009d5f0208ae66fc5660b5326a5e3.png,300,300,egg,216,128,294,199
2ca845015684209e1bd160535c8943f1cb707ed8.png,300,300,rubik,73,43,200,169
0a5686ba997692667b81ec554d62274d984de608.png,300,300,egg,77,59,158,124
0a5686ba997692667b81ec554d62274d984de608.png,300,300,egg,189,74,271,147
0a5686ba997692667b81ec554d62274d984de608.png,300,300,egg,107,121,196,185
0a5686ba997692667b81ec554d62274d984de608.png,300,300,egg,54,171,139,238
5b0bdd61d76a4bb72728a6b315340bfaa85b6d88.png,300,300,egg,53,159,138,221
1b683650c63004b5c70708694ea628191c676223.png,300,300,bunny,104,107,169,182
1ec81c50b01ee1eddb4572f5c1c9f7500b685878.png,300,300,lock,141,142,217,253
bba04e63ac8bd5b111501111e3d042709e7f62d0.png,300,300,egg,27,140,94,223
bba04e63ac8bd5b111501111e3d042709e7f62d0.png,300,300,egg,89,88,163,164
bba04e63ac8bd5b111501111e3d042709e7f62d0.png,300,300,egg,93,164,171,242
860c712010b64ba9355fa63c548d3edd0eb084c4.png,300,300,egg,110,25,190,91
860c712010b64ba9355fa63c548d3edd0eb084c4.png,300,300,egg,58,80,141,145
860c712010b64ba9355fa63c548d3edd0eb084c4.png,300,300,egg,145,124,231,189
860c712010b64ba9355fa63c548d3edd0eb084c4.png,300,300,egg,101,168,168,254
860c712010b64ba9355fa63c548d3edd0eb084c4.png,300,300,egg,23,160,105,229
908a4aa150c638e8a46ff6cf76dcfc5782fdbb88.png,300,300,egg,22,76,93,159
908a4aa150c638e8a46ff6cf76dcfc5782fdbb88.png,300,300,egg,18,163,103,222
908a4aa150c638e8a46ff6cf76dcfc5782fdbb88.png,300,300,egg,112,197,199,261
908a4aa150c638e8a46ff6cf76dcfc5782fdbb88.png,300,300,egg,168,143,251,210
908a4aa150c638e8a46ff6cf76dcfc5782fdbb88.png,300,300,egg,142,78,216,156
908a4aa150c638e8a46ff6cf76dcfc5782fdbb88.png,300,300,egg,217,68,283,153
657ed5c5787aa328bb7f371ea5b799560aca18c6.png,300,300,egg,54,76,115,155
657ed5c5787aa328bb7f371ea5b799560aca18c6.png,300,300,egg,103,33,172,107
657ed5c5787aa328bb7f371ea5b799560aca18c6.png,300,300,egg,115,98,193,173
657ed5c5787aa328bb7f371ea5b799560aca18c6.png,300,300,egg,221,127,292,213
657ed5c5787aa328bb7f371ea5b799560aca18c6.png,300,300,egg,120,173,190,253
657ed5c5787aa328bb7f371ea5b799560aca18c6.png,300,300,egg,53,155,120,234
3b7d9f14ca846c3acf495b888816db67c6b4dbac.png,300,300,bunny,122,130,192,198
5aaa65831c79f8596678bd47ae732dde4241964d.png,300,300,lock,85,46,185,146
850b632657d7c3d116eb6eac5b80d9d8424b7805.png,300,300,egg,43,151,120,225
dfd4f91dc992ad0a6843c8f28a8e1a058cdf2523.png,300,300,egg,127,141,205,214
25eec970ab92f9bdf133124af539d08c8c58bd1a.png,300,300,egg,159,152,268,257
4fca50a05aae96d70bd28f003dcc145a7e5fb035.png,300,300,egg,39,41,105,125
4fca50a05aae96d70bd28f003dcc145a7e5fb035.png,300,300,egg,30,140,107,214
4fca50a05aae96d70bd28f003dcc145a7e5fb035.png,300,300,egg,107,180,178,262
4fca50a05aae96d70bd28f003dcc145a7e5fb035.png,300,300,egg,107,103,179,174
4fca50a05aae96d70bd28f003dcc145a7e5fb035.png,300,300,egg,178,109,259,178
4fca50a05aae96d70bd28f003dcc145a7e5fb035.png,300,300,egg,156,42,237,113
42b7ce8697d99cd3867591b9d7bd2bef155dc899.png,300,300,egg,31,139,115,204
42b7ce8697d99cd3867591b9d7bd2bef155dc899.png,300,300,egg,52,204,134,266
42b7ce8697d99cd3867591b9d7bd2bef155dc899.png,300,300,egg,122,87,189,171
42b7ce8697d99cd3867591b9d7bd2bef155dc899.png,300,300,egg,125,23,212,84
42b7ce8697d99cd3867591b9d7bd2bef155dc899.png,300,300,egg,219,75,282,157
42b7ce8697d99cd3867591b9d7bd2bef155dc899.png,300,300,egg,206,157,294,228
2ddba97bd38601823c0d9159cc0fb8e027195b8b.png,300,300,lock,84,157,185,255
622e36a1ccdb0acff2d36969f84ce870becdf805.png,300,300,egg,109,116,180,199
622e36a1ccdb0acff2d36969f84ce870becdf805.png,300,300,egg,219,83,287,173
622e36a1ccdb0acff2d36969f84ce870becdf805.png,300,300,egg,67,185,144,259
6d1c27d1c7af00ca96b07322bc59f7b91531ea23.png,300,300,egg,108,54,175,133
6d1c27d1c7af00ca96b07322bc59f7b91531ea23.png,300,300,egg,159,5,226,92
6d1c27d1c7af00ca96b07322bc59f7b91531ea23.png,300,300,egg,207,73,292,141
6d1c27d1c7af00ca96b07322bc59f7b91531ea23.png,300,300,egg,165,125,240,204
6d1c27d1c7af00ca96b07322bc59f7b91531ea23.png,300,300,egg,93,130,171,203
6d1c27d1c7af00ca96b07322bc59f7b91531ea23.png,300,300,egg,108,203,196,270
441047ebf51fbe592c9dc3ef470865f46a164dcb.png,300,300,egg,55,69,121,147
441047ebf51fbe592c9dc3ef470865f46a164dcb.png,300,300,egg,122,46,191,130
441047ebf51fbe592c9dc3ef470865f46a164dcb.png,300,300,egg,222,87,294,174
441047ebf51fbe592c9dc3ef470865f46a164dcb.png,300,300,egg,114,131,193,203
441047ebf51fbe592c9dc3ef470865f46a164dcb.png,300,300,egg,102,194,172,269
441047ebf51fbe592c9dc3ef470865f46a164dcb.png,300,300,egg,51,147,115,226
d3e9bcdaa9ab9ab526fdda239dd0dc47b9fdcfbe.png,300,300,egg,84,139,165,209
5f3253d6fda985a98d8fc1cd5b846f0fd935bf1d.png,300,300,egg,48,111,117,195
5f3253d6fda985a98d8fc1cd5b846f0fd935bf1d.png,300,300,egg,119,141,194,217
5f3253d6fda985a98d8fc1cd5b846f0fd935bf1d.png,300,300,egg,203,125,286,192
5f3253d6fda985a98d8fc1cd5b846f0fd935bf1d.png,300,300,egg,135,54,203,135
2529760a4e07270e28dff8f4a19401ab2c4bd6f4.png,300,300,egg,34,143,121,212
2529760a4e07270e28dff8f4a19401ab2c4bd6f4.png,300,300,egg,164,66,246,135
439f5a252a404cd10cc3d86793888ef54f4a3cde.png,300,300,egg,49,79,112,164
439f5a252a404cd10cc3d86793888ef54f4a3cde.png,300,300,egg,114,107,186,186
439f5a252a404cd10cc3d86793888ef54f4a3cde.png,300,300,egg,207,170,283,247
1e5cfe746344a8c1838706cd91ae4e29c4fd22a9.png,300,300,egg,16,57,89,135
1e5cfe746344a8c1838706cd91ae4e29c4fd22a9.png,300,300,egg,74,9,160,84
1e5cfe746344a8c1838706cd91ae4e29c4fd22a9.png,300,300,egg,160,63,250,131
1e5cfe746344a8c1838706cd91ae4e29c4fd22a9.png,300,300,egg,117,111,184,193
c94ff91b459cdfcedaa209a0a3a7c340cf025713.png,300,300,egg,85,71,156,152
291baec7b9238e82120b10a83fc45597aee9c263.png,300,300,egg,18,54,92,131
291baec7b9238e82120b10a83fc45597aee9c263.png,300,300,egg,113,115,189,195
291baec7b9238e82120b10a83fc45597aee9c263.png,300,300,egg,189,137,253,222
d3e12b6319bb7868bd6a713750a4a25df59de39e.png,300,300,egg,26,152,94,231
d3e12b6319bb7868bd6a713750a4a25df59de39e.png,300,300,egg,89,191,149,279
d3e12b6319bb7868bd6a713750a4a25df59de39e.png,300,300,egg,149,185,223,254
d3e12b6319bb7868bd6a713750a4a25df59de39e.png,300,300,egg,105,80,174,160
d3e12b6319bb7868bd6a713750a4a25df59de39e.png,300,300,egg,154,7,226,95
d3e12b6319bb7868bd6a713750a4a25df59de39e.png,300,300,egg,87,5,154,90
95f9edda628f6c5f5d0231528cf353eae9cc47a5.png,300,300,egg,76,36,141,121
95f9edda628f6c5f5d0231528cf353eae9cc47a5.png,300,300,egg,35,160,105,245
4a143ba6345bbc9a46232a40daa1b599b5c780fa.png,300,300,egg,61,104,133,182
4a143ba6345bbc9a46232a40daa1b599b5c780fa.png,300,300,egg,127,61,194,143
4a143ba6345bbc9a46232a40daa1b599b5c780fa.png,300,300,egg,133,140,205,213
4a143ba6345bbc9a46232a40daa1b599b5c780fa.png,300,300,egg,205,142,270,227
4a143ba6345bbc9a46232a40daa1b599b5c780fa.png,300,300,egg,142,210,218,287
4a143ba6345bbc9a46232a40daa1b599b5c780fa.png,300,300,egg,67,183,137,259
73a9cfeac148cc049a96c34d14fd66fd3d50ec7e.png,300,300,egg,112,44,175,131
73a9cfeac148cc049a96c34d14fd66fd3d50ec7e.png,300,300,egg,213,103,278,189
73a9cfeac148cc049a96c34d14fd66fd3d50ec7e.png,300,300,egg,95,161,160,242
56ca10a2fb28d0bf9b272db0c4e2891f30bd0c7f.png,300,300,egg,95,60,162,142
56ca10a2fb28d0bf9b272db0c4e2891f30bd0c7f.png,300,300,egg,110,171,176,258
56ca10a2fb28d0bf9b272db0c4e2891f30bd0c7f.png,300,300,egg,215,112,277,201
420f4da05656e9bd6a165330bf1f47321f1ee193.png,300,300,egg,80,191,148,264
420f4da05656e9bd6a165330bf1f47321f1ee193.png,300,300,egg,123,132,193,208
420f4da05656e9bd6a165330bf1f47321f1ee193.png,300,300,egg,184,55,259,139
90e4570d18d942342b7e69f737052dba5f7ebd8f.png,300,300,egg,74,127,144,197
90e4570d18d942342b7e69f737052dba5f7ebd8f.png,300,300,egg,127,77,196,141
117cfcccbd656c2c42db5bb1ecf297dbd711a45f.png,300,300,egg,69,32,137,116
117cfcccbd656c2c42db5bb1ecf297dbd711a45f.png,300,300,egg,72,116,159,185
117cfcccbd656c2c42db5bb1ecf297dbd711a45f.png,300,300,egg,123,203,191,282
117cfcccbd656c2c42db5bb1ecf297dbd711a45f.png,300,300,egg,191,174,266,246
117cfcccbd656c2c42db5bb1ecf297dbd711a45f.png,300,300,egg,213,107,296,177
117cfcccbd656c2c42db5bb1ecf297dbd711a45f.png,300,300,egg,168,42,254,112
318f3692909b38b2fdb1a706f55c3a78601c4838.png,300,300,dog,119,1,237,211
17d202854cc8e417b59215bc8cfd66cb2d0cb4be.png,300,300,egg,132,198,212,271
bb375a91803018d9cb8aba04b43fa9610c7da748.png,300,300,egg,54,107,127,176
bb375a91803018d9cb8aba04b43fa9610c7da748.png,300,300,egg,86,16,166,90
bb375a91803018d9cb8aba04b43fa9610c7da748.png,300,300,egg,184,42,249,124
bb375a91803018d9cb8aba04b43fa9610c7da748.png,300,300,egg,210,126,292,189
bb375a91803018d9cb8aba04b43fa9610c7da748.png,300,300,egg,119,184,202,253
30adc2cc656008089d34a51016d99bb345fb0000.png,300,300,egg,50,171,139,240
30adc2cc656008089d34a51016d99bb345fb0000.png,300,300,egg,118,107,184,193
30adc2cc656008089d34a51016d99bb345fb0000.png,300,300,egg,211,164,287,245
30adc2cc656008089d34a51016d99bb345fb0000.png,300,300,egg,140,217,226,293
c16c19e961b0f70a42caa240845d77e6d2ed823f.png,300,300,egg,45,68,124,144
c16c19e961b0f70a42caa240845d77e6d2ed823f.png,300,300,egg,172,61,247,138
c16c19e961b0f70a42caa240845d77e6d2ed823f.png,300,300,egg,144,175,233,237
31fd74295a0fe174f905c0f8b9e54ef8e75a1c59.png,300,300,egg,67,192,151,260
32144b818c212c36cfe1bb5b9d97a7aeb8a9baf6.png,300,300,egg,123,226,211,298
1a4bb022077b31e66a76068fee026aed70dafd78.png,300,300,egg,92,76,161,151
1a4bb022077b31e66a76068fee026aed70dafd78.png,300,300,egg,111,189,178,269
acaa65e80cd5f3e24b199b55598931eed4300b15.png,300,300,egg,71,63,155,129
acaa65e80cd5f3e24b199b55598931eed4300b15.png,300,300,egg,174,64,247,138
acaa65e80cd5f3e24b199b55598931eed4300b15.png,300,300,egg,120,107,190,193
acaa65e80cd5f3e24b199b55598931eed4300b15.png,300,300,egg,56,164,125,249
acaa65e80cd5f3e24b199b55598931eed4300b15.png,300,300,egg,137,195,212,280
acaa65e80cd5f3e24b199b55598931eed4300b15.png,300,300,egg,218,146,285,232
486eece0c2809f6825fee67a0cce5f58adcf9d58.png,300,300,egg,26,53,111,121
486eece0c2809f6825fee67a0cce5f58adcf9d58.png,300,300,egg,98,14,165,93
486eece0c2809f6825fee67a0cce5f58adcf9d58.png,300,300,egg,175,44,261,109
486eece0c2809f6825fee67a0cce5f58adcf9d58.png,300,300,egg,55,116,128,190
486eece0c2809f6825fee67a0cce5f58adcf9d58.png,300,300,egg,129,109,195,197
486eece0c2809f6825fee67a0cce5f58adcf9d58.png,300,300,egg,186,155,261,235
290bd238c00e1d708845b9daf89d9b651e1c789c.png,300,300,egg,68,12,146,88
290bd238c00e1d708845b9daf89d9b651e1c789c.png,300,300,egg,149,39,238,105
290bd238c00e1d708845b9daf89d9b651e1c789c.png,300,300,egg,194,116,270,195
290bd238c00e1d708845b9daf89d9b651e1c789c.png,300,300,egg,100,180,178,251
290bd238c00e1d708845b9daf89d9b651e1c789c.png,300,300,egg,42,99,106,186
290bd238c00e1d708845b9daf89d9b651e1c789c.png,300,300,egg,104,110,190,180
bcfc565d03b832468d6622ef6684e2e48cabc5e5.png,300,300,egg,50,134,136,205
bcfc565d03b832468d6622ef6684e2e48cabc5e5.png,300,300,egg,126,175,195,258
bcfc565d03b832468d6622ef6684e2e48cabc5e5.png,300,300,egg,215,127,300,194
bcfc565d03b832468d6622ef6684e2e48cabc5e5.png,300,300,egg,125,3,194,89
7155c9e5094ba94f4335ee363e41bb707efa0a91.png,300,300,egg,63,71,127,155
7155c9e5094ba94f4335ee363e41bb707efa0a91.png,300,300,egg,162,55,240,130
7155c9e5094ba94f4335ee363e41bb707efa0a91.png,300,300,egg,157,178,235,256
1be66564a9730ac33251dcf8a83330d405668391.png,300,300,egg,120,141,186,230
b079eabc612681e81403acd6a1560a11772389c2.png,300,300,egg,163,214,250,285
c94852714ce15cd2913966f2bca6d66a28689f4e.png,300,300,piggy,92,76,277,248
3e9cd6161af558ad4a593eacc2813e7ad33a2e06.png,300,300,egg,100,147,179,217
3e9cd6161af558ad4a593eacc2813e7ad33a2e06.png,300,300,egg,130,40,197,122
982fe7677887731cb3bc6deee48452ce2f27ae43.png,300,300,egg,51,29,123,105
982fe7677887731cb3bc6deee48452ce2f27ae43.png,300,300,egg,17,101,99,167
982fe7677887731cb3bc6deee48452ce2f27ae43.png,300,300,egg,149,179,224,253
9a9676b64e6a76076d67a6873b9a7ffd3312acd6.png,300,300,egg,98,166,166,246
9a9676b64e6a76076d67a6873b9a7ffd3312acd6.png,300,300,egg,117,15,188,95
9a9676b64e6a76076d67a6873b9a7ffd3312acd6.png,300,300,egg,200,89,283,159
9a9676b64e6a76076d67a6873b9a7ffd3312acd6.png,300,300,egg,127,95,200,164
792fdf8e99787d41933b051486f6b9ba4208e683.png,300,300,egg,44,210,129,284
b19e463eb7da690fa9e9730739b057d607544eb4.png,300,300,egg,56,48,139,121
451b70d9bf5f5400a547684e6ea43ea58fdd3728.png,300,300,egg,165,158,250,222
c1ea341c1ed28828f6f65c6a99d3680758468f0d.png,300,300,egg,61,47,127,118
c1ea341c1ed28828f6f65c6a99d3680758468f0d.png,300,300,egg,19,100,88,187
c1ea341c1ed28828f6f65c6a99d3680758468f0d.png,300,300,egg,94,104,160,190
c1ea341c1ed28828f6f65c6a99d3680758468f0d.png,300,300,egg,165,118,242,201
c1ea341c1ed28828f6f65c6a99d3680758468f0d.png,300,300,egg,58,182,128,251
92ce0748f6448b84af7b3e0241207bd49536363e.png,300,300,egg,137,86,214,165
92ce0748f6448b84af7b3e0241207bd49536363e.png,300,300,egg,204,139,275,222
92ce0748f6448b84af7b3e0241207bd49536363e.png,300,300,egg,130,165,208,243
43540ad8ac7d53c2a8673bec1ebefbe476cf023e.png,300,300,egg,95,33,172,112
43540ad8ac7d53c2a8673bec1ebefbe476cf023e.png,300,300,egg,47,106,125,178
43540ad8ac7d53c2a8673bec1ebefbe476cf023e.png,300,300,egg,34,178,125,252
43540ad8ac7d53c2a8673bec1ebefbe476cf023e.png,300,300,egg,110,216,202,295
b669ae9422c88fe81e02cb210150ec86a74b65e3.png,300,300,egg,49,79,112,164
b669ae9422c88fe81e02cb210150ec86a74b65e3.png,300,300,egg,112,107,187,187
b669ae9422c88fe81e02cb210150ec86a74b65e3.png,300,300,egg,206,170,285,248
12c342b0e622774b78e2b98c1e980b526a0cd034.png,300,300,egg,60,79,137,155
72188939675c139ba8acea9613f06b628c3fec0c.png,300,300,egg,69,145,151,213
72188939675c139ba8acea9613f06b628c3fec0c.png,300,300,egg,122,89,201,162
72188939675c139ba8acea9613f06b628c3fec0c.png,300,300,egg,170,31,250,106
72188939675c139ba8acea9613f06b628c3fec0c.png,300,300,egg,159,162,244,232
d0a60c996206b66c1265472091aed3a806589f23.png,300,300,egg,64,69,132,151
d0a60c996206b66c1265472091aed3a806589f23.png,300,300,egg,119,121,204,188
d0a60c996206b66c1265472091aed3a806589f23.png,300,300,egg,198,83,261,172
d0a60c996206b66c1265472091aed3a806589f23.png,300,300,egg,188,172,257,255
854ef2d1e9d5603c16e001b66be3e4f7557f2c0e.png,300,300,dog,107,28,289,203
b167235314357735f6f10bee3f4078cbd06a6df9.png,300,300,egg,76,87,158,154
b167235314357735f6f10bee3f4078cbd06a6df9.png,300,300,egg,173,68,244,153
b167235314357735f6f10bee3f4078cbd06a6df9.png,300,300,egg,187,184,265,262
b167235314357735f6f10bee3f4078cbd06a6df9.png,300,300,egg,138,137,209,206
b167235314357735f6f10bee3f4078cbd06a6df9.png,300,300,egg,59,155,138,229
d391b3b1f0c471d4e4348d7e8041d38b35a5f03e.png,300,300,dog,4,117,212,239
dfd41760260bddca1835c2dca508f1d74b11f256.png,300,300,egg,68,101,134,189
dfd41760260bddca1835c2dca508f1d74b11f256.png,300,300,egg,134,106,214,180
dfd41760260bddca1835c2dca508f1d74b11f256.png,300,300,egg,96,175,182,244
dfd41760260bddca1835c2dca508f1d74b11f256.png,300,300,egg,21,193,104,267
8054e2b252deffec7798bb50f28e9e8c462015fa.png,300,300,egg,20,71,90,153
8054e2b252deffec7798bb50f28e9e8c462015fa.png,300,300,egg,50,147,130,212
8054e2b252deffec7798bb50f28e9e8c462015fa.png,300,300,egg,83,36,154,115
8054e2b252deffec7798bb50f28e9e8c462015fa.png,300,300,egg,168,24,231,112
8054e2b252deffec7798bb50f28e9e8c462015fa.png,300,300,egg,192,125,266,203
8054e2b252deffec7798bb50f28e9e8c462015fa.png,300,300,egg,129,112,189,195
c93f0c2ddc96c5f0ac4fca3243962021e27061f5.png,300,300,egg,17,87,100,151
c93f0c2ddc96c5f0ac4fca3243962021e27061f5.png,300,300,egg,101,88,186,155
c93f0c2ddc96c5f0ac4fca3243962021e27061f5.png,300,300,egg,185,90,270,158
c93f0c2ddc96c5f0ac4fca3243962021e27061f5.png,300,300,egg,23,172,109,238
c93f0c2ddc96c5f0ac4fca3243962021e27061f5.png,300,300,egg,109,170,191,238
c93f0c2ddc96c5f0ac4fca3243962021e27061f5.png,300,300,egg,190,178,276,247
ae7d33ab9661ba6a255c13a3a0ee3a36da67a887.png,300,300,egg,52,58,123,128
ae7d33ab9661ba6a255c13a3a0ee3a36da67a887.png,300,300,egg,115,12,185,93
ae7d33ab9661ba6a255c13a3a0ee3a36da67a887.png,300,300,egg,205,76,288,148
ae7d33ab9661ba6a255c13a3a0ee3a36da67a887.png,300,300,egg,144,159,221,232
ae7d33ab9661ba6a255c13a3a0ee3a36da67a887.png,300,300,egg,81,128,160,203
22080c58b20322c9513f06fc75918f7363ceb1c0.png,300,300,egg,94,137,167,213
42df2405a5e4a1fd281e88e397befbef1cf84fb4.png,300,300,egg,190,130,259,212
5dcb40f577ab14fcab640b0e82891b775761ff4a.png,300,300,egg,16,147,93,221
5dcb40f577ab14fcab640b0e82891b775761ff4a.png,300,300,egg,81,103,154,174
5dcb40f577ab14fcab640b0e82891b775761ff4a.png,300,300,egg,131,34,207,113
5dcb40f577ab14fcab640b0e82891b775761ff4a.png,300,300,egg,208,104,282,184
5dcb40f577ab14fcab640b0e82891b775761ff4a.png,300,300,egg,156,152,232,224
5dcb40f577ab14fcab640b0e82891b775761ff4a.png,300,300,egg,77,206,152,288
947c553b78da4a8542883c1d1885b1e7086297d3.png,300,300,piggy,57,16,211,218
895b1de8deef5a0ed9fd4bdb22c9f9a1443796f9.png,300,300,lock,118,46,216,145
8216a91f550ca1340b6019d4280120547300148e.png,300,300,egg,80,164,142,250
61111a0323d01fb373e9cfbbb1ff8314aeb7b14f.png,300,300,dog,90,117,300,240
4b81e939544a94b4c8ad3bd9ec38140eb54b13cf.png,300,300,egg,88,46,171,111
4b81e939544a94b4c8ad3bd9ec38140eb54b13cf.png,300,300,egg,177,76,264,140
4b81e939544a94b4c8ad3bd9ec38140eb54b13cf.png,300,300,egg,80,113,162,175
4b81e939544a94b4c8ad3bd9ec38140eb54b13cf.png,300,300,egg,167,142,254,206
4b81e939544a94b4c8ad3bd9ec38140eb54b13cf.png,300,300,egg,79,181,167,247
38533be5cd39294f88f4985a6af635b4edc7e199.png,300,300,egg,78,21,149,108
38533be5cd39294f88f4985a6af635b4edc7e199.png,300,300,egg,167,182,246,258
a1677f53478ad71227b2dba306ea5b6cfb310bca.png,300,300,egg,165,72,232,155
a1677f53478ad71227b2dba306ea5b6cfb310bca.png,300,300,egg,205,161,272,247
a1677f53478ad71227b2dba306ea5b6cfb310bca.png,300,300,egg,37,174,111,255
a1677f53478ad71227b2dba306ea5b6cfb310bca.png,300,300,egg,53,73,136,143
a1677f53478ad71227b2dba306ea5b6cfb310bca.png,300,300,egg,114,206,188,287
de0d95e26c5957527eb871e062946a5a5f3af6da.png,300,300,egg,74,33,139,121
de0d95e26c5957527eb871e062946a5a5f3af6da.png,300,300,egg,166,139,249,207
c9125b7c0f009a8d50a6a9b7142eabfcee2e7ae6.png,300,300,egg,14,95,86,178
c9125b7c0f009a8d50a6a9b7142eabfcee2e7ae6.png,300,300,egg,77,148,149,231
